2021-06-09 19:18:43.149 [main] INFO  com.dz.o2o.Newo2oApplication - No active profile set, falling back to default profiles: default
2021-06-09 19:30:57.109 [main] INFO  com.dz.o2o.Newo2oApplication - Starting Newo2oApplication on dongzheng.local with PID 11193 (/Users/dongzheng/workspace-spring-tool-suite-4-4.10.0.RELEASE/newo2o/target/classes started by dongzheng in /Users/dongzheng/workspace-spring-tool-suite-4-4.10.0.RELEASE/newo2o)
2021-06-09 19:30:57.113 [main] INFO  com.dz.o2o.Newo2oApplication - No active profile set, falling back to default profiles: default
2021-06-09 19:30:59.616 [main] INFO  com.dz.o2o.Newo2oApplication - Started Newo2oApplication in 2.886 seconds (JVM running for 3.315)
2021-06-09 19:50:33.812 [main] INFO  com.dz.o2o.Newo2oApplication - Starting Newo2oApplication on dongzheng.local with PID 11369 (/Users/dongzheng/workspace-spring-tool-suite-4-4.10.0.RELEASE/newo2o/target/classes started by dongzheng in /Users/dongzheng/workspace-spring-tool-suite-4-4.10.0.RELEASE/newo2o)
2021-06-09 19:50:33.814 [main] INFO  com.dz.o2o.Newo2oApplication - No active profile set, falling back to default profiles: default
2021-06-09 19:50:36.248 [main] INFO  com.dz.o2o.Newo2oApplication - Started Newo2oApplication in 2.928 seconds (JVM running for 3.336)
2021-06-09 19:54:22.820 [main] INFO  com.dz.o2o.Newo2oApplication - Starting Newo2oApplication on dongzheng.local with PID 11440 (/Users/dongzheng/workspace-spring-tool-suite-4-4.10.0.RELEASE/newo2o/target/classes started by dongzheng in /Users/dongzheng/workspace-spring-tool-suite-4-4.10.0.RELEASE/newo2o)
2021-06-09 19:54:22.822 [main] INFO  com.dz.o2o.Newo2oApplication - No active profile set, falling back to default profiles: default
2021-06-09 19:54:25.181 [main] INFO  com.dz.o2o.Newo2oApplication - Started Newo2oApplication in 2.569 seconds (JVM running for 2.98)
